John Badham,"['tt0113972', 'tt0107843', 'tt0099141']",[]
Tom Shadyac,"['tt0109040', 'tt0315327', 'tt0119528']",[]
Boris Sagal,['tt0067525'],[]
George Nolfi,['tt1385826'],[]
Paul Schrader,"['tt0118564', 'tt0093415', 'tt0080365', 'tt0102307', 'tt0079271']",[]
Steve Carr,['tt0195945'],[]
Paul Haggis,"['tt1458175', 'tt0478134', 'tt0375679']",[]
Yorgos Lanthimos,['tt3464902'],[]
Michael Goldenberg,['tt0115644'],[]
Sylvain White,['tt0480255'],[]
James Whale,['tt0021884'],[]
Mike Judge,"['tt0151804', 'tt0387808', 'tt1225822', 'tt0115641']",[]
Wally Pfister,['tt2209764'],[]
David Ayer,"['tt0421073', 'tt1742334', 'tt1855199', 'tt2713180']",[]
Steven Lisberger,['tt0084827'],[]
D.J. Caruso,"['tt0364045', 'tt1464540', 'tt0486822', 'tt1059786', 'tt0417217', 'tt0235737']",[]
Jean-Pierre Jeunet,"['tt0118583', 'tt0211915']",[]
Joan Tewkesbury,['tt0079660'],[]
Todd Solondz,['tt0250081'],[]
Harold Becker,"['tt0107497', 'tt0098273', 'tt0115907']",[]
Paul Verhoeven,"['tt0100802', 'tt0114436', 'tt0164052', 'tt0103772', 'tt0120201']",[]
Paul Brickman,['tt0086200'],[]
Jaume Collet-Serra,"['tt2199571', 'tt1148204', 'tt0397065']",[]
Jack Sholder,['tt0089686'],[]
Elia Kazan,['tt0047296'],[]
Mark Rydell,['tt0082846'],[]
David Gelb,['tt2918436'],[]
Sam Raimi,"['tt1127180', 'tt0120324', 'tt0106308', 'tt0316654']",[]
Patrick Lussier,"['tt1502404', 'tt1179891', 'tt0219653']",[]
Rob Marshall,"['tt0397535', 'tt0875034', 'tt2180411']",[]
Michael Caton-Jones,"['tt0100133', 'tt0108330']",[]
Jonathan Demme,"['tt0081150', 'tt0120603', 'tt0368008', 'tt0091983', 'tt0102926', 'tt0107818', 'tt1084950']",[]
Mark Waters,['tt0377092'],[]
Ellory Elkayem,['tt0271367'],[]
Alexander Payne,"['tt0126886', 'tt0375063', 'tt1033575', 'tt1821549']",[]
Damien Chazelle,['tt2582802'],[]
Ritesh Batra,['tt2350496'],[]
Edmund Goulding,['tt0022958'],[]
Mike Nichols,"['tt0061722', 'tt0096463', 'tt0065528']",[]
Cary Joji Fukunaga,"['tt1127715', 'tt1365050', 'tt1229822']",[]
Peter MacDonald,['tt0126388'],[]
Peter Jackson,"['tt0110005', 'tt0360717', 'tt0120737', 'tt0167260', 'tt0167261', 'tt0116365']",[]
Herbert Ross,"['tt0112571', 'tt0075194', 'tt0076095', 'tt0100212']",[]
Steve Miner,"['tt0139414', 'tt0120694', 'tt0083972']",[]
Colin Strause,['tt0758730'],[]
 Greg Strause,['tt0758730'],[]
Todd Phillips,"['tt0302886', 'tt1119646']",[]
Stephen Hopkins,"['tt0100403', 'tt0116409', 'tt0120738', 'tt0097981']",[]
Nimród Antal,"['tt1424381', 'tt0913354', 'tt0452702']",[]
Henry Bean,['tt0247199'],[]
Hal Ashby,"['tt0078841', 'tt0073692', 'tt0067185']",[]
